sampleID,read_count,Abiotrophia_defectiva,Acidovorax_facilis,Actinoplanes_regularis,Anaerosphaera_aminiphila,Arthrobacter_cumminsii,Arthrobacter_humicola,Atopobium_deltae,Atopobium_minutum,Atopobium_oraltaxon810,Atopobium_parvulum,Atopobium_rimae,Atopobium_vaginae,Bradyrhizobium_jicamae,Brevundimonas_bullata,BVAB1,BVAB2.BVAB3,c_Actinobacteria,c_Alphap,c_Betap,c_Clostridia,c_Coriobacteriia,c_Gammap,c_Negativicutes,Capnocytophaga_sputigena,Clostridium_colicanis,d_NA,Eggerthia_catenaformis,Eubacterium_rectale,f_Bradyrhizobiaceae,f_Caulobacteraceae,f_Enterobacteriaceae,f_Erysipelotrichaceae,f_Lachnospiraceae,f_Microbacteriaceae,f_Peptostreptococcaceae,f_Porphyromonadaceae,f_Propionibacteriaceae,f_Ruminococcaceae,Fastidiosipila_sanguinis,Fretibacterium_fastidiosum,g_Abiotrophia,g_Acidaminococcus,g_Acinetobacter,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Afipia,g_Agromyces,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Aureimonas,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Bosea,g_Bradyrhizobium,g_Brevibacterium,g_Brevundimonas,g_Bulleidia,g_Campylobacter,g_Casaltella,g_Catonella,g_Caulobacter,g_Chlamydia,g_Chryseobacterium,g_Citrobacter,g_Clostridium,g_Coprococcus,g_Corynebacterium,g_Cutibacterium,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Eggerthella,g_Enterococcus,g_Erysipelatoclostridium,g_Escherichia.Shigella,g_Eubacterium,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Fenollaria,g_Filifactor,g_Finegoldia,g_Fusobacterium,g_Gemella,g_Gleimia,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Jonquetella,g_Klebsiella,g_Lachnoanaerobaculum,g_Lachnoclostridium,g_Lactobacillus,g_Lagierella,g_Leptotrichia,g_Megasphaera,g_Metaprevotella,g_Methylobacillus,g_Microbacterium,g_Mobiluncus,g_Mogibacterium,g_Moraxella,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Oligella,g_Olsenella,g_Oribacterium,g_Pacaella,g_Papillibacter,g_Parabacteroides,g_Parvimonas,g_Pelomonas,g_Peptoclostridium,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Porphyromonas,g_Prevotella,g_Propionibacterium,g_Propionimicrobium,g_Proteus,g_Pseudoglutamicibacter,g_Pseudomonas,g_Pseudopropionibacterium,g_Ralstonia,g_Roseburia,g_Roseomonas,g_Rothia,g_Ruminococcus,g_Scardovia,g_Schaalia,g_Sneathia,g_Solobacterium,g_Sphingobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Taylorella,g_Treponema,g_Trichococcus,g_Trueperella,g_unclassified.bacterium,g_Ureaplasma,g_Varibaculum,g_Veillonella,g_Winkia,g_Yersinia,Gardnerella_vaginalis,k_Bacteria,Kosakonia_sacchari,Lachnoanaerobaculum_orale,Lachnoanaerobaculum_umeaense,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_paracasei_Lactobacillus_rhamnosus,Lactobacillus_pontis,Lactobacillus_reuteri,Lactobacillus_salivarius,Lautropia_mirabilis,Methylobacterium_populi,Neorhizobium_alkalisoli,Neorhizobium_huautlense,o_Bacillales,o_Bacteroidales,o_Burkholderiales,o_Fusobacteriales,o_Lactobacillales,o_Micrococcales,o_Rhizobiales,Oribacterium_sinus,Ornithinibacillus_contaminans,p_Bacteroidetes,p_Firmicutes,p_Proteobacteria,Pelomonas_puraquae,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Pseudocitrobacter_anthropi,Pseudomonas_aeruginosa,Pseudomonas_hibiscicola,Pseudomonas_psychrotolerans,Psychrobacter_vallis,Rhodanobacter_spathiphylli,Rhodococcus_qingshengii,Shuttleworthia_satelles,Shuttleworthia_satelles...39,Shuttleworthia_satelles...40,Sneathia_amnii,Sneathia_sanguinegens,Stomatobaculum_longum,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
G560,26156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,12004,14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005341708668111982,0.052588796337442144,0.03379147529041009,0.4837094792467019,0.48074078708182855,0.04088870248779498,0.0898858547959149,0.06917337702975952,0.013265141191041635,0.010509197265075064,0.0017013164323054343,0.09186618674830445,0.8883537284142871,V,0.8883537284142871,V
G522,16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4221,12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005666588157383792,0.04304641755838423,0.018273010000772177,0.21281906207784018,0.20350132648538008,0.018932129142734306,0.042610554201358675,0.035142358429024134,0.007516034835065292,0.007053129222403139,0.0014823457082510855,0.04614804080601031,0.8926282478109652,V,0.8926282478109652,V
G349,13511,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,6870,6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005203530447379214,0.05394388906527522,0.03733615486491631,0.5648501706002798,0.5633331251700617,0.046114555377717685,0.101299269400592,0.07689555407203234,0.014519411036835465,0.011212443881302278,0.0015741795028352938,0.10277697688683202,0.8367298803497976,V,0.8367298803497976,V
G396,22675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,20251,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030954227348455655,0.04710763156897038,0.04707238072264194,0.9926311733094496,0.8303877797270437,0.05465143611265697,0.11820499075346555,0.07899815045927727,0.017820775121550527,0.012099518345911834,0.0010769240087393338,0.12521943526407406,0.3194723525876424,III-A,0.9926311733094496,III
G462,25872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25833,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981185764928835,0.8917079058943562,0.004226679097940929,0.0019209803294836442,0.09730620022978755,0.0012795698993540966,0.009683872719671098,0.03974657386149478,0.006192179733773404,0.02611244199906745,0.002460525420383274,0.0065238749385948605,0.025852006580564493,I-A,0.9981185764928835,I
G467,24522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24495,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980798861316247,0.8914077752180108,0.004240122609778919,0.0015933497339587874,0.09694759387111025,0.001255044814699091,0.009630604005246865,0.03970088165560815,0.0062039264147898,0.026105160855707073,0.00248520533817165,0.006473918442887097,0.025722640563057557,I-A,0.9980798861316247,I
G538,62733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62689,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980477908701919,0.8912154722964113,0.004205909379006532,0.0017036487840375177,0.09703975852320129,0.0012569254889984401,0.009633465116013712,0.039681127738951945,0.006164781953502311,0.02609803300163176,0.002462946009142528,0.006472509401726547,0.025755889613870625,I-A,0.9980477908701919,I
G432,20843,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,20760,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.9983179925263443,0.8931144726719747,0.004507398608754726,0.0019902438109693356,0.09764391939725668,0.0016362206882463543,0.010357530712956652,0.03990174559068851,0.006218869518493945,0.02616348999019817,0.002594979097476789,0.006614790300298102,0.0260254569907006,I-A,0.9983179925263443,I
G404,18447,0,0,0,0,0,0,3,0,0,0,5,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,3,114,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1,287,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,0,0,60,13,6,0,0,0,2,0,0,0,0,0,0,0,42,73,13,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8401,0,0,0,0,0,5030,0,0,0,3317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,42,0,0,14,0,125,0,0,0,0,0,249,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.27064668178384294,0.3410776010894308,0.06743769390436528,0.17355768923935375,0.3496829701109469,0.2616410691872952,0.6215109762168077,0.11080053106557611,0.022436396609583947,0.02536064863220916,0.0034565797631148885,0.08175821579480787,0.1477958661148667,IV-B,0.6215109762168077,IV-B
G439,21826,0,0,0,0,0,0,17,0,0,0,2,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,271,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,2,2,0,0,0,0,253,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,0,0,12,0,10,0,0,0,2,0,0,0,0,0,0,0,10,35,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,4591,0,0,0,0,0,4787,0,0,5,10607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,36,0,0,26,0,290,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20550473636114444,0.28810771579229455,0.06651507466270384,0.6243872503770438,0.8925843904297172,0.16353896952663724,0.3697346716346904,0.1500378499835755,0.024271390499787358,0.024694082566773735,0.0030697492175600586,0.14264691081497602,0.2706408731567967,III-B,0.8925843904297172,III
G559,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,13711,0,0,0,0,0,3,0,0,7472,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009193684149144392,0.014986408787342996,0.398247284492298,0.0063803801789358025,0.06815756812086678,0.21175517613404818,0.4616972649701371,0.03853744135925417,0.01963749602975931,0.015320777935329441,0.003970570766754983,0.0355355496646296,0.06522234063663221,IV-B,0.4616972649701371,IV-B
G345,18645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,12028,0,0,0,0,0,2,0,0,6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008971378184957294,0.014973067436047977,0.39961625492970043,0.00631627399405435,0.06803741061270652,0.2116570819510434,0.4614421392732954,0.038570571811838594,0.019608021596479366,0.015331006797450206,0.003973037219168157,0.035507049136589676,0.06519959041479284,IV-B,0.4614421392732954,IV-B
G343,13394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7925,0,0,0,0,0,0,0,0,5449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008475160867644046,0.015745100780825905,0.4829634989268777,0.006619727077398741,0.06479851368933556,0.19955927440989907,0.43048721471585566,0.03959050812364744,0.01974446806003314,0.016091054622991624,0.004354825407730368,0.03439117742148604,0.0649134912007848,II,0.4829634989268777,II
G427,22078,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,21715,0,0,46,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,12,0,30,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9991477948934553,0.9005357841020566,0.005531715969694963,0.0047694620375667695,0.10106152557682108,0.001703710776610865,0.010631393265300706,0.040937820868384336,0.006354117783958213,0.026368148417998494,0.002511527955810019,0.007234679449051497,0.027261097980421912,I-A,0.9991477948934553,I
G407,23258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,2,0,0,0,9,0,0,0,0,0,23164,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0.9983260278828177,0.8931466954371109,0.004490332547016832,0.002093339160378017,0.09763679178934519,0.001362514002059813,0.009857085065982525,0.03991648488737318,0.006300867638992394,0.02615809504774186,0.0025043819691321556,0.0065948575330317845,0.02598487729148372,I-A,0.9983260278828177,I
G437,23383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23200,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986124601591488,0.8959284212387402,0.004513566436095708,0.0050709714447241625,0.10092036962102785,0.0015928114878291167,0.010364493701033135,0.04045363973902289,0.006377162962630631,0.026254211486994358,0.002486858703504101,0.0072284220481372745,0.027174901167491564,I-A,0.9986124601591488,I
G540,22135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,23,69,0,0,0,0,0,0,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,55,48,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15399,0,0,216,5396,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,62,0,0,0,0,116,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840850840670096,0.9364585166008287,0.027164547518042297,0.19565872888569727,0.3331857688256985,0.021522968183901786,0.05372217587656572,0.08368524831243439,0.013034020196473253,0.031066174953051272,0.005058462030190453,0.04966058224840959,0.12363987282826609,I-B,0.9364585166008287,I
G458,21117,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,12,124,0,0,0,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19940,0,0,36,419,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992719445364446,0.922944402547707,0.006281924475075745,0.012363701200112766,0.11105552469577659,0.00255923826078933,0.012557997417191049,0.04429508991503226,0.007363503189391103,0.026984158033498813,0.003607863824710275,0.00918569633669194,0.03365708898896177,I-A,0.9992719445364446,I
G483,23287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,5,55,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17186,0,0,71,5210,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8799306524124384,0.9500987292226645,0.02030018657867322,0.16948266395155628,0.29842511109716163,0.018623364841553476,0.04725631840326832,0.07652777035864584,0.012043014047082783,0.03058963648181973,0.003595157793620739,0.043561656451287546,0.10825729042438442,I-B,0.9500987292226645,I
